,Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
34,string,-0.18474755831994116,-0.9681943511590362,9.866694279760123,5.697323774546385,74.35695713758469,26.552324295043945
35,string,4.0272774316370485,-1.1683920331299305,4.743445725739003,10.824972707033158,140.43852764368057,23.152975362539294
36,string,0.3043030668050051,1.5655950386077166,6.003301917761565,5.440480337664486,73.92809671163559,20.619025759398937
37,string,-1.0215443811379374,0.769583172351122,2.0956863848492504,6.167582217603922,114.06224578619003,23.343046107888224
38,string,3.664903808757663,0.7151659836061299,6.739972313493491,7.666252724826336,86.21681076288223,23.894735370576385
39,string,2.0621299635618926,2.394391845725477,8.90734999626875,9.113306614011526,103.3705769777298,25.038528603315356
40,string,-1.096640259772539,1.7563773471862079,6.129288802295924,6.106590977311135,98.40098768472672,30.91292965114117
41,string,1.4007008666172625,-0.03049855378631037,4.658162714168429,7.52136624455452,74.9017921090126,19.95943344086409
42,string,1.5787818459793925,0.1893975840182975,7.552718196809292,7.658479864150286,96.87255626916885,22.975205133855344
43,string,4.93075246475637,0.972119392734021,4.771363417804242,9.935614686459303,91.75944447517395,22.713552318513393
44,string,2.6493445415049792,-0.6042084997985513,1.0156883125193417,7.7447189457714565,111.01356625556946,22.766611415147782
45,string,1.5334556962363424,-0.7230059720110149,9.032812884449958,7.507364972680808,120.33465492725372,25.107580009102822
46,string,6.435695669800044,0.413288493314758,7.030253639817238,6.317988523095846,58.62339898943901,27.663068541884424
47,string,1.2835474887862803,2.3418439060449603,6.182596499472857,10.732211954891682,135.47992765903473,20.886585442721845
48,string,-1.878124624863267,1.9743361981585623,4.751528592780232,10.415663822740317,97.37393546104431,19.849371877312663
49,string,1.6848754769191148,-0.3185060707619414,7.66065623536706,8.016482508927584,111.93675351142883,21.960495127737524
50,string,1.3200319443829358,4.902467454224825,6.375858114659787,4.61493636444211,89.5214131474495,23.67080433815718
51,string,3.0665576577186586,3.0480233335867526,5.144330847635866,8.348996899276973,111.13442730903625,24.307513497769833
52,string,1.6085940007120372,0.9270055582746863,7.473082660138608,12.599385130405427,99.0317633152008,29.770048946142197
53,string,2.6581382274627687,3.4804976575076583,6.068355618417264,6.144695709273219,104.7430562376976,27.676704356074335
54,string,-0.3762270788429305,1.9575387284159662,9.34932305663824,9.889852834492922,75.29792466759682,21.726301507651808
55,string,-1.270687434822321,0.7974128494039179,3.690051167830825,7.032261796295643,71.84793266654015,23.380693459510805
56,string,5.895675002038479,-2.6669940635561944,4.50211488828063,12.74032675176859,96.85983854532242,22.752389082312586
57,string,1.2966363259591163,-1.0363803070038557,3.7324237905442716,9.259131672978402,104.85794252157211,24.831850746273997
58,string,6.15078679472208,4.040131345018745,5.376722485944629,13.778381390869619,88.77815714478493,26.77764868140221
59,string,1.1175107032991947,1.2740487523376942,7.46572140455246,6.944531111419201,76.37613585591316,24.44260333031416
60,string,0.3671461578458548,0.38048715430777524,2.270978795550764,9.069609486311675,97.88854449987411,23.931371945142747
61,string,2.453342365846038,4.12181858047843,6.675174656510354,9.710261271893978,83.44549924135208,25.49796026945114
62,string,3.445556627959013,0.512609527213499,4.525723008066416,7.77420267239213,74.52034574747086,22.505497482419017
63,string,-1.2011993964202703,-0.6291654077824206,3.5277466468513015,10.08934137225151,131.34442687034607,26.373403358459473
64,string,0.815820082090795,-3.5948114812374117,5.179246570542455,9.551505263149739,88.19727084040642,23.758651135861875
65,string,2.981914383172989,-3.7707328364253048,3.827687295153737,10.926884787529708,109.89158987998962,22.556491854786874
66,string,0.821652146615088,5.252787672355772,3.4438432194292545,6.449396983534098,84.51603925228119,22.052644054591656
67,string,3.899269737303257,3.56570735424757,8.525972201675177,4.818153910338879,101.08800160884857,22.69054113775492
68,string,1.1719678988680244,-1.845737891457975,4.56674991287291,10.728275283426047,100.02012890577316,22.68725574016571
69,string,3.7837080728262666,1.4404643001034856,4.300006740912795,7.766113478690386,84.82481747865677,21.349424573779107
70,string,3.0734965156763794,0.9172651061788202,7.584131182730198,8.613244389742613,77.33358734846115,24.871093904972078
71,string,1.4067175207659603,-1.1167430374771357,7.757169069349766,8.605535539984704,119.54783111810684,21.318563868105414
72,string,0.3391846908722073,0.17105700223473833,6.761803758144379,7.138393387198448,124.14403998851776,23.343376582860948
73,string,2.3732533564791085,-1.8084206426516176,7.747906094044447,10.29266907647252,125.02699357271194,23.750203183293344
74,string,4.869514112547041,0.4144326884765178,4.342197751253844,7.819730065762998,114.18043953180313,22.279415385425093
75,string,3.4228264253586533,0.06684717516764067,7.418907838314772,12.450877567380667,119.498475253582,18.247041642665863
76,string,2.3462761038914324,-0.5288906298112125,4.9896730262786155,8.20190650820732,87.12342336773872,24.782496839761734
77,string,1.1668084141798318,1.0124911160208285,5.319367958977819,8.685744941979648,106.22475641965866,21.85681232661009
78,string,3.6760301716625694,0.2523592766840011,4.607555756717921,13.872711154818536,100.85965871810913,25.06137603521347
79,string,2.0783111421391367,3.569707664474845,4.900056996569038,11.45999302044511,124.74661684036255,21.451886701583863
80,string,4.205470057949424,1.5982956860214472,3.699353963881731,7.575873029977084,100.22222548723221,22.46826248019934
81,string,5.4753123253583915,7.166264931857587,6.161955955624581,11.100399778783322,116.31655836105347,22.1385526612401
82,string,1.3936412438750267,-1.6905328139662743,4.044604294002056,7.830360344052315,87.0321801006794,23.867518821358683
83,string,3.6899912506341934,-3.751878643780947,3.955591902136803,13.219540768861771,116.813669860363,19.340477634966376
84,string,1.3805427306331695,0.3540043581509963,5.386608823388816,6.260138283669949,79.23467901349068,22.945559147000314
85,string,3.2028086185455322,-1.436948258522898,5.38319205455482,9.226019420474769,125.28810167312622,24.30856893360615
86,string,-1.240847182273865,0.09963513398543,3.453626469522715,9.117983132600784,63.51546564698219,21.498864760994913
87,string,2.8042440785095097,2.424123056419194,5.669309693947435,9.630054847151042,104.91423338651657,23.92365937381983
88,string,1.2405010767281057,-1.1589891269803048,4.584095383062959,7.662198451906443,113.47847878932953,21.531279592216016
89,string,1.5372349455021324,1.072550104279071,2.6695278910920024,7.853171304613352,76.95798772573471,21.317740657925608
90,string,1.7254483507946135,2.522675121948123,5.9287734847515825,8.766360738873482,90.70532441139221,22.910820570588115
91,string,0.559942810004577,3.431781255081296,4.530682365596294,6.048102861642838,100.0891695022583,21.10125871002674
92,string,3.847082603350282,1.8272175231948495,4.529975640401244,8.802957120537759,92.19760847091675,25.661849060654642
93,string,1.1338137631304563,3.087190014123917,1.1491333063691855,7.591714987903834,48.966170847415924,24.447328229248527
94,string,1.7048135753720999,1.6647449735552073,3.811073484644294,6.889134871959687,97.78557574748993,25.69254155158997
95,string,4.0875824153423315,-4.6446906488388775,3.5609065353870393,7.990930243581534,115.4482536315918,23.233672289550306
96,string,1.4070313417352738,2.6789650356397035,2.3348933251574637,6.356924280524254,94.79282432794571,20.983247883617878
97,string,4.007282207161189,0.14371403610566633,5.277667823061347,8.032849207520485,97.14103680849075,32.357989525794984
98,string,1.3498517283238471,4.216600514575839,5.625680670887232,7.286681377887726,61.39389964938164,20.31745692640543
99,string,2.7174309454858303,-3.4825091633945706,4.680737727507949,5.872497467324138,55.694140166044235,29.75643694996834
100,string,0.18333209595875816,4.168244731798768,6.957409959286451,7.47608373016119,60.5127811729908,23.607220655679704
101,string,1.980257952399552,-1.4188280515372753,5.439089216664434,2.562206888012588,60.414490878582,28.233447504043582
102,string,6.309254010021687,0.7670836762525142,6.52231583967805,9.90989643931389,87.9430603981018,24.93755361288786
103,string,4.368079747259617,3.814728433638811,4.342361500114203,12.841691762208939,126.80296182632446,19.911591978371145
104,string,6.12573582418263,-1.3436756051145495,5.230640638992191,7.286718593537808,73.18919375538826,24.539748086035253
105,string,1.6427278228104116,2.3665939880535007,2.561433732882142,11.62021309286356,116.90626811981201,25.396221613883974
106,string,0.7031499340664595,0.8719560756348074,6.26644335910678,8.362249392271043,138.23407238721848,25.766889488697053
107,string,5.8779209040105345,1.3015348359011114,5.551656509935857,10.459965332597495,63.91690614819527,28.198304021358492
108,string,2.2987984243780377,-0.2018945760559291,8.101591723412275,6.7860579416155815,65.86579063534737,27.10522381067276
109,string,-0.3098422906827182,2.460973434895277,3.09247966054827,8.850787418335676,80.10623785853386,25.757493281364443
110,string,3.7552492652088407,2.7973861645907165,2.2157517012208703,7.605140161514282,88.76259073615074,24.28568875193596
111,string,5.304505516961218,0.9820112194865943,5.037642138451338,9.883793382346632,106.77373105287552,26.703232267498972
112,string,4.88973263092339,1.4700048736296596,2.7430217290297154,5.715186170116067,106.3795456290245,25.86628802418709
113,string,3.330695362016559,-1.6120044428855183,4.704367432370782,8.841873525828124,73.08131182193756,21.523181466758253
114,string,3.541680930554867,1.0852254755795003,0.13559882633853704,8.520962230861187,98.81709837913513,20.149511629343035
115,string,1.1626520773395896,-2.36033896766603,4.894206696376205,8.07416304498911,136.75717335939407,25.859821432828905
116,string,6.9782916605472565,0.31199509974103423,3.3055870793759823,7.031441563367844,116.3594166636467,23.19753589332104
117,string,2.8317207651212812,1.3638924487866462,5.147971654683352,12.095443546772003,143.49829250574112,19.31463657617569
118,string,0.24956693993881346,-1.4621966580860317,7.570746202021837,5.999149767681956,66.06241390109062,23.63152247518301
119,string,2.794452454894781,0.7084844253491611,5.982669561356307,9.220462379604578,63.97699525952339,23.8781044408679
120,string,3.485565684735775,0.8457916128449142,6.2697235465049745,8.408191367983818,108.42942506074905,25.300619074702265
121,string,1.1814098814502358,0.23289695705752822,4.285139088705182,12.350593299418689,109.37428152561188,27.331694439053535
122,string,1.5488907010294497,-0.4600504228379578,0.30987583128735424,3.4749748550355437,98.23039734363556,24.054865381121637
123,string,4.326275407522917,-2.73715654257685,5.233410227671266,8.416098949313165,80.37018397450447,20.066910749673845
124,string,2.457404826208949,2.1505753749981524,2.9066248901188376,10.853031074255705,104.21580415964127,20.117632703483107
125,string,1.8111139392480256,0.5773159128148109,3.6617944411933423,11.304308791458608,115.09577423334122,19.85525641590357
126,string,-0.3149771665222943,-0.5675488515291364,4.726977056264878,8.123125442862511,18.633005805313587,24.49922322034836
127,string,4.149021732062102,0.2649667526828125,0.9055054259486497,8.75599692463875,93.65389454364777,22.30273322314024
128,string,3.2573005177080634,0.6852823283057661,5.030209800973535,9.789911694824696,114.76710855960846,24.287747521698478
129,string,3.403790992498398,3.6535262402147057,4.047409981861711,5.1946810171008115,104.1496976017952,20.766273200511932
130,string,4.301138096675277,2.3188074186444285,5.974517845362425,10.341961205005646,76.53566220402718,22.050180378556252
131,string,5.100982802733779,-1.5998896323144436,7.863324478268624,12.418176919966937,88.12309834361076,29.453578966856004
132,string,-0.13720992672024296,0.8682859612628818,5.2054218258708715,7.912973877042533,60.87765288352966,22.3136091247201
133,string,2.8337886527180673,-0.5400222959462554,4.2637959133833645,9.34581734240055,101.95730924606323,23.714608646929264
134,string,6.580012006312609,-0.946339274570346,6.748843780159951,10.31102234646678,121.83963537216187,27.255241584777835
135,string,2.3724271690472962,6.082034602761269,5.552633792907,11.991556803882123,103.42491537332535,24.555514124035838
136,string,-0.09631553870276549,2.375417260453105,0.5893956941552461,9.578458325564862,74.50037828087807,22.803679691255095
137,string,4.397787884250284,-0.1414912383654155,5.206493264436722,7.687486486136914,117.47844833135605,21.44188760071993
138,string,4.413565086945892,2.7525656824931506,5.22093926332891,9.74258380830288,89.46126535534859,26.26528445184231
139,string,3.3974699143320324,-0.46325324820354585,6.615866307914257,10.258017584681511,108.23728287220001,21.305289790034294
140,string,2.3566337775439026,0.5152771450113506,2.493411153741181,9.074939511716366,148.22865629196167,22.31900390535593
141,string,3.4063328213989736,-0.05423031384707429,6.138727063313127,11.678726515173913,133.54845535755157,22.49437149167061
142,string,3.4068110425025226,-1.0206386452540757,5.038060814514757,8.094878020137548,97.86045241355896,23.04075975716114
143,string,-2.6609353557229043,1.119729221239686,5.293174095824361,6.063021499291063,66.61412519216537,25.16015530228615
144,string,2.86857356261462,1.3632889970205726,2.190023219771683,8.756916151195766,106.86842048168182,20.853411412239076
145,string,1.535225300397724,0.6822323197033257,3.492076934874058,9.878390414267779,87.9879085123539,25.879876202344896
146,string,4.415118096023798,-0.7085387601982802,3.6478623904287817,10.01226478368044,67.8284704387188,23.12373428195715
147,string,3.5971649989485743,0.8937807284295559,5.01318029165268,10.911721643060446,89.63144493103027,22.282124684751036
148,string,-0.45096952510066335,1.5378114159218967,7.033404316753149,10.543820379674436,98.97655004262924,22.93751014620066
149,string,2.7023156231269243,2.574691063910723,3.3751408964395524,7.274029545485973,109.38617771863937,24.47934262007475
150,string,2.7233519554138184,-1.1217844555154444,3.555352471768856,7.918067210912705,118.15157014131546,22.35587866008282
151,string,1.8183585237711668,1.3220940635539593,5.028768066689373,4.355765088647604,58.433214604854584,23.89812050610781
152,string,3.8467938099056482,1.4992155304178596,3.077032746747136,7.927367401868105,68.94373053312302,24.205279129743577
153,string,-1.065952048636973,-1.3925884131342174,9.13913427516818,11.089497826248408,64.99655768275261,26.27121216058731
154,string,0.7708839988801629,0.9458662636578083,1.0523769889958203,2.815067692101002,111.52385425567627,25.837846335768702
155,string,0.9573370574042201,6.653375961631537,5.822107104957104,11.557591807097197,139.36768889427185,24.197623126208782
156,string,4.8895126864314085,0.5189630295149982,6.571527582406998,10.38596498966217,143.97255051136017,25.691288128495216
157,string,5.550742493569851,2.5219321114942432,7.361120865494013,11.045234276354314,152.2080022096634,23.02345745712519
158,string,-1.2548228683881462,2.7181568367406728,4.121022165566683,11.653036551922561,79.39899584650993,25.073097476363184
159,string,-0.17400686584878713,-3.3926981236785654,2.504800817370415,14.582604146003725,109.02884382009506,24.57308139950037
160,string,4.122927979007364,3.304215682670474,7.521992211788893,13.396021847426892,102.80551314353943,24.91931347846985
161,string,5.592790967971087,1.9652103625237942,5.9447438366711145,9.061663200706244,89.84108465909958,22.48927592486143
162,string,-0.549208607012406,-1.7665336841717363,4.999020108953118,10.613469468802215,138.67967283725739,20.461744979023933
163,string,1.7486197449266911,-0.6611755188088865,5.487134248763323,11.496284978091717,102.81456065177917,24.614813540875915
164,string,-0.7103696771431715,2.1691729657351972,4.115289094671607,9.46300495862961,113.5607385635376,27.288967895507813
165,string,4.5623208783566955,3.011349729448557,6.395852594822646,8.240807282924653,133.82789319753647,24.31345162689686
166,string,4.578843510523439,-0.9342875445261598,5.067839661240578,6.612478195130826,52.74013939499855,25.367833516001703
167,string,2.8301636623218656,-1.9542055087164045,5.494745593518019,7.084639102220535,87.86189955472946,22.204302294552328
168,string,-0.7045026764273644,-1.0722734989598395,4.758663577213884,8.779408545792103,97.1231871843338,22.942608690261842
169,string,2.356269250251353,-0.6349192264024168,5.997658536583185,6.251748387515545,53.422703474760056,24.163721157610418
170,string,3.1326917286962273,-2.1719771649688484,4.4659416485577825,6.7100941009819515,52.46060553193092,26.678387099504473
171,string,3.1786709200590852,-0.9607798771932722,1.7566237147897483,9.57033414915204,87.73924073576927,22.747757966816426
172,string,5.761683031171561,0.028209035363397562,5.670358803123236,6.192678219079972,41.602027267217636,24.78266803175211
173,string,1.1261284522712232,-3.428579964861274,6.384864301979542,7.51981658488512,99.40758699178696,23.828531706333163
174,string,1.355678303539753,1.0990943527780475,6.356953308731318,7.230986668914557,119.12279027700424,22.18969589620829
175,string,2.7339917236939075,-0.7750251238234341,7.508482186496258,10.41716435775161,97.75201034545898,25.447781664133075
176,string,-0.25818008347414434,0.6300222981255502,4.9221567660570145,13.131202724575997,143.25356167554855,26.600880298018456
177,string,1.8223588339984418,3.0093339437618853,3.8391619965434076,8.717533061653375,106.4661477804184,23.847822810709477
178,string,0.5582794100046158,-1.402480332925916,6.542180809378625,12.517373746633531,140.72661823034286,21.016028916835786
179,string,4.162293577194214,2.8970532109960914,2.5430750666186217,6.025236449763179,98.48516792058945,25.041514787077904
180,string,2.8443588277325036,2.885349633358419,2.8328007632866505,8.83392575159669,67.1103618144989,26.066311722993852
181,string,1.4626355236396194,1.8584027493372561,7.033314254879952,8.30340251773596,107.06827652454376,23.810191833972933
182,string,0.46094192373566334,0.6665944430977107,4.055649154633284,9.083735802769661,96.27265739440918,26.794624972343446
183,string,4.685298877581954,0.854828875232488,4.6055252708494665,11.074461214989425,122.9286544919014,24.374123556911947
184,string,4.11507622115314,1.087510702572763,5.523038791492581,10.469115172326566,101.99105602502823,22.709166826307776
185,string,2.100917044468224,3.097820478491485,3.813452308997512,9.18776768669486,104.06023609638214,22.199081683158877
186,string,4.311865879967809,-0.99556720610708,5.649465565010906,12.030343698710205,84.56202897429466,23.72039642482996
187,string,0.7421537030953914,3.6351357545703653,4.100751545280218,5.906664039194585,65.6423342525959,25.979262828826904
188,string,1.1880501768551768,-1.0233609700575472,7.517915609478951,6.965732122957707,72.97613453865051,25.66384977400303
189,string,4.1420765474438666,0.6042001727968455,4.251946822553873,11.300247075408699,102.81562757492065,20.27838198244572
190,string,2.6933635845780373,4.581568440422416,4.17878085449338,15.051479655504227,144.1685869693756,25.39741549193859
191,string,0.5061804306227714,1.0491791412234306,4.104270284995437,6.065915760397911,107.24203562736511,24.91056482344866
192,string,6.595280843228102,4.977069574221969,4.144273015111685,9.610318643599749,80.35725286602974,28.790098357200623
193,string,1.486942460294813,-0.8236873774789274,6.222648354247212,9.580881064385176,77.78465044498444,22.341252909600737
194,string,1.6428422609344127,-0.21574124016333374,5.153701748326421,7.418044435232878,118.0688835978508,25.30748164057732
195,string,3.086916293017566,-0.3210262448061258,2.5139962462708354,13.829234343767167,118.64566224813461,22.867946653068067
196,string,4.270122573897242,-0.054674389591673395,4.867909745872021,8.600257616490126,84.11823162436485,23.336567607522014
197,string,2.205669795535505,0.8895429823547603,2.7117146216332912,10.147327076643705,94.03018766641617,23.414899107813838
198,string,6.076770076900721,1.4433485129848123,5.997059736773372,8.274269362539053,98.97213298082352,24.67969381660223
199,string,2.771685594879091,0.2032729274360463,6.057768882438541,10.181490299105645,127.63209980726242,25.80156256556511
200,string,0.9311542659066618,4.210653081536293,6.264036995172501,10.549282148480415,114.56541740894318,26.340457087755205
201,string,2.0708592664450407,1.6502072380855681,6.016801894828678,7.77319040670991,98.86024475097656,24.507955500483515
202,string,3.4672254402190448,-2.062820313870907,2.8877928407862785,10.103161031752826,129.88613498210907,19.33047704547644
203,string,4.679324649274349,-0.6765782855451108,3.511544441431761,7.16321250423789,134.73088359832764,19.16512046903372
204,string,0.7387808022089303,-1.1344147958792747,5.741908123344183,11.414238611608745,117.40302753448486,20.571886928379538
205,string,0.30000798536930234,-0.12247649508062751,4.764212058484555,7.951664755493403,90.22116535902023,21.420640441775323
206,string,0.8900775851681829,1.618022399581969,2.4214158039540052,8.12115599066019,77.57565620541573,21.271097539365293
207,string,2.321829701587558,-0.34547839227598165,2.727709535881877,9.408215334266425,118.19560205936432,23.745064446330073
208,string,2.4749484697356823,-0.49021161384880546,6.66156935915351,12.003934729099274,122.27889829874039,22.270322857797147
209,string,4.137065088003874,-0.13147839097073302,3.8045562800019983,8.020331351459026,96.9840817451477,28.00290697216988
210,string,6.080885011330247,0.01952550918358611,3.82635720781982,9.949031672626734,123.66864037513733,23.21769933253527
211,string,5.308597005531192,-1.9155285861343145,4.39078873693943,9.12712999507785,98.07039088010788,21.403704343736173
212,string,-1.072274708468467,-2.2676104070618748,4.6538148097693925,10.025021564215422,142.9015410542488,22.637054805457595
213,string,2.1204426074400544,2.9088725293055178,6.034488632529975,6.856205720454454,80.31974518299103,25.151807087659837
214,string,4.4486311610788105,0.09582221037126147,5.229614231362939,5.796807906031609,69.74514985084534,21.277285757660866
215,string,3.618961833044887,-0.1714025495457463,7.29871840775013,8.161939877271653,120.21555429697037,26.168121832609177
216,string,2.4258660513907673,-0.146545205055736,7.368751562386752,9.4861590474844,120.85435318946838,25.568366324901582
217,string,2.7604807069525124,-1.7022315535694361,3.6550349626690153,8.053294741362334,82.39921572804451,24.90132045596838
218,string,2.8102707808837297,3.4065959360450506,5.9001166898757225,8.372744949907064,62.553565084934235,26.389045840501787
219,string,0.4320182461291552,-2.843584370054305,8.731040854007006,11.045719568431378,111.40358000993729,25.948513770103457
220,string,2.709244060702622,0.13514198097400368,1.612263835966587,9.459661504626276,87.73487168550491,23.13270623087883
221,string,1.6363615276291967,-0.43670146353542805,4.456830513104797,11.10155644118786,153.71672755479813,25.599517312645915
222,string,1.4636623034253717,1.389725785329938,5.7431883417069916,12.122961542755366,99.11984848976135,24.386523811519147
223,string,0.2780582414707169,4.085160792991519,7.716132860630751,8.276188201457263,71.46593150496483,23.19632861763239
224,string,0.11054690214805306,1.2163812417536974,4.751503658294678,11.301033069938422,116.33210343122482,19.858555211126806
225,string,3.099635671824217,-0.3890074680559337,2.9674469852820042,8.73642149269581,76.73549690842628,21.897669155895713
226,string,1.1578747043386102,-0.7262141471263022,3.177976103872061,11.244740677624941,136.30588620901108,22.33195495158434
227,string,1.3722602016292513,0.8211414548568428,3.6406749319285154,11.26962678283453,86.92736557126045,21.79201690256596
228,string,3.31724302098155,1.0925534231588245,5.362488244101406,12.65158528983593,141.70345038175583,22.459958924353124
229,string,1.2041464107111097,1.1088616931810975,5.118033897131681,9.126552408188582,121.6885803937912,26.032519912719728
230,string,1.471985397487879,2.657169876247645,5.387429800629616,8.985591434687377,131.89542865753174,25.957311549782755
231,string,2.953105562366545,1.9317466082051398,5.108927599713207,5.073349810391665,99.38790225982666,23.989441756904128
232,string,4.177016460523009,1.555281744617969,3.494350066781044,6.884205286949873,112.89867007732391,21.99847295433283
233,string,5.060215291008354,0.9362524378113449,2.869790328294039,7.665527019649744,65.14456126093864,25.078459507226945
234,string,3.8741443354636433,-3.1910123739391567,4.575674225762486,7.053210485726595,77.22077623009682,19.84561458528042
235,string,0.19248220317531378,-1.8221507985144854,7.008614972233772,12.366365291923286,143.0099937915802,20.406625624001027
236,string,2.5747210225090384,0.1707716047181748,6.624524156749249,6.43197857066989,65.63603940606117,27.89090275168419
237,string,1.014260161947459,1.7091743191704154,8.313723161816597,11.657946784794332,103.6528314948082,26.602142652869226
238,string,3.347799674794078,-2.103475248254836,4.205362132564187,7.385965289175511,128.18668645620346,25.038784646987917
239,string,1.6293683348223569,0.2472500563832,3.0082494797185064,5.263016765937209,91.48785918951035,21.358478397130966
240,string,7.36191728040576,-2.070372485741973,0.7739422414451838,8.769444427639247,71.19227105379105,29.70014009177685
241,string,1.5152701757848264,0.2528507093433291,5.462901278212667,7.493153060227633,82.90738055109978,23.349840196967126
242,string,4.138870419189334,1.8683236973360182,5.5723915815353395,8.846780037134886,76.98296439647675,26.373498630523684
243,string,0.8924284977838397,-0.3620213767513633,4.296399055793882,6.5288576066493995,76.50083249807358,19.334314723312858
244,string,4.263400683179498,-2.21668637227267,5.741393803060055,7.625290947407485,97.71787947416306,25.00462663471699
245,string,0.8759405692107975,0.7442879741080106,7.326826643943787,12.258079659193754,107.12143063545227,22.859762187302113
246,string,1.0734069946222007,1.3411339622922243,4.227399007603526,8.580158932507038,137.40522247552872,21.771951712667942
247,string,4.320521495863796,0.43405375611037017,4.67287852652371,6.396087797731162,35.4487881064415,25.552967977523807
248,string,3.7317062728106976,2.9785729760304096,4.214814163371921,6.525278205424548,62.12340834736824,27.16422401368618
249,string,5.269701441004873,2.9063636362552643,5.671772997826338,11.97332485690713,138.39754635095596,22.662078608572486
250,string,3.1994595821946863,4.545484146103263,7.506887123733759,9.652888137102128,85.08785137534142,20.988562278449535
251,string,1.9583148607984187,0.145985388639383,5.797416009753943,10.466303157806397,56.697528034448624,21.27792586684227
252,string,0.46615969743579627,3.0930579917505385,5.719685914367438,10.80041037797928,131.867347240448,26.835321030020715
253,string,0.6257400328293443,5.465257028862834,7.325435522943735,11.78582124710083,92.86739081144333,27.973518517613414
254,string,2.462674748338759,1.6369208788499237,7.7246269606053835,9.52395675033331,79.3992625772953,20.0289597183466
255,string,0.7130989798810333,0.9264143876731397,7.8346490755677225,8.671418405324221,107.65808230638504,20.38064165711403
256,string,4.446789730712772,2.124174592830241,7.964644829928876,10.996370872110129,64.72328665852547,24.995215541124345
